0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Paulista , 1048 12º andar                           BELA VISTA                    SÃO PAULO                     01310100SPBicbanco S/A                                                                    03082010                                                                                                                                                                                                                                                                                                                                                                                                000001
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004203940577930-1       20072010900BRADESCO S/A        1908201000000000000728200CC                                                                                                                                                                                                                                                                                                                                                                                           107695-83     000090
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004303940585137146-1    20072010900BRADESCO S/A        1908201000000000001255800CC                                                                                                                                                                                                                                                                                                                                                                                           107695-84     000091
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004403940607136886-1    19072010900BRADESCO S/A        1808201000000000002157200CC                                                                                                                                                                                                                                                                                                                                                                                           107695-85     000092
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO2355700045039406233978-1      19072010900BRADESCO S/A        1808201000000000004552800CC                                                                                                                                                                                                                                                                                                                                                                                           107695-86     000093
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004603941182137150-1    20072010900BRADESCO S/A        1908201000000000001233400CC                                                                                                                                                                                                                                                                                                                                                                                           107695-87     000094
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004703941204635-1       21072010900BRADESCO S/A        2008201000000000000577500CC                                                                                                                                                                                                                                                                                                                                                                                           107695-88     000095
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004803941221137384-1    21072010900BRADESCO S/A        2008201000000000001278200CC                                                                                                                                                                                                                                                                                                                                                                                           107695-89     000096
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570004903941239137378-1    21072010900BRADESCO S/A        2008201000000000001293600CC                                                                                                                                                                                                                                                                                                                                                                                           107695-90     000097
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005003946346950-1       22072010900BRADESCO S/A        2308201000000000000848100CC                                                                                                                                                                                                                                                                                                                                                                                           107695-91     000098
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005103946362137387-1    21072010900BRADESCO S/A        2008201000000000001207000CC                                                                                                                                                                                                                                                                                                                                                                                           107695-92     000099
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005203946389137709-1    22072010900BRADESCO S/A        2308201000000000001898400CC                                                                                                                                                                                                                                                                                                                                                                                           107695-93     000100
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005303946991138023-1    23072010900BRADESCO S/A        2308201000000000001859200CC                                                                                                                                                                                                                                                                                                                                                                                           107695-94     000101
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005403949531417-1       27072010900BRADESCO S/A        0608201000000000003344400CC                                                                                                                                                                                                                                                                                                                                                                                           107695-95     000102
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005503949558138606-1    27072010900BRADESCO S/A        2608201000000000001132100CC                                                                                                                                                                                                                                                                                                                                                                                           107695-96     000103
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005603951994138786-1    28072010900BRADESCO S/A        2708201000000000001249000CC                                                                                                                                                                                                                                                                                                                                                                                           107695-97     000104
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005703958182420         30072010900BRADESCO S/A        2008201000000000004003200CC                                                                                                                                                                                                                                                                                                                                                                                           107695-98     000105
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005803958191421         30072010900BRADESCO S/A        2708201000000000004308000CC                                                                                                                                                                                                                                                                                                                                                                                           107695-99     000106
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570005903958212422         30072010900BRADESCO S/A        0309201000000000004014000CC                                                                                                                                                                                                                                                                                                                                                                                           107695-100    000107
1022421004755COBR_CAUC_COR  FRIGOL S.A.                             002916265008063JBS S/A                                 RODOVIA BR 364 KM 245 S/N               CACOAL                                  78976970RO235570006003958221423         30072010900BRADESCO S/A        1009201000000000004098000CC                                                                                                                                                                                                                                                                                                                                                                                           107695-101    000108
9000107                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000109
